file,Consistent Count,Missing Total,Consistent Rate
dirty-iim-60.csv,452,959,0.47132429614181437
dirty-iim-65.csv,485,1039,0.4667949951876805
dirty-iim-70.csv,582,1119,0.5201072386058981
dirty-iim-75.csv,602,1199,0.5020850708924104
dirty-iim-80.csv,631,1279,0.49335418295543393
dirty-iim-85.csv,665,1359,0.48933038999264167
dirty-iim-90.csv,668,1439,0.4642112578179291
dirty-iim-95.csv,765,1519,0.5036208031599737
dirty-si-5.csv,1,79,0.012658227848101266
dirty-si-10.csv,1,159,0.006289308176100629
dirty-si-15.csv,3,239,0.012552301255230125
dirty-si-20.csv,3,319,0.009404388714733543
dirty-si-25.csv,5,399,0.012531328320802004
dirty-si-30.csv,7,479,0.014613778705636743
dirty-si-35.csv,7,559,0.012522361359570662
dirty-si-40.csv,8,639,0.012519561815336464
dirty-si-45.csv,9,719,0.012517385257301807
dirty-si-50.csv,8,799,0.010012515644555695
dirty-si-55.csv,10,879,0.011376564277588168
dirty-si-60.csv,12,959,0.01251303441084463
dirty-si-65.csv,15,1039,0.014436958614051972
dirty-si-70.csv,11,1119,0.009830205540661306
dirty-si-75.csv,12,1199,0.010008340283569641
dirty-si-80.csv,13,1279,0.010164190774042221
dirty-si-85.csv,14,1359,0.010301692420897719
dirty-si-90.csv,16,1439,0.011118832522585128
dirty-si-95.csv,15,1519,0.009874917709019092
dirty-missfi-5.csv,57,79,0.7215189873417721
dirty-missfi-10.csv,115,159,0.7232704402515723
dirty-missfi-15.csv,156,239,0.6527196652719666
dirty-missfi-20.csv,221,319,0.6927899686520376
dirty-missfi-25.csv,277,399,0.6942355889724311
dirty-missfi-30.csv,332,479,0.6931106471816284
dirty-missfi-35.csv,383,559,0.6851520572450805
dirty-missfi-40.csv,414,639,0.647887323943662
dirty-missfi-45.csv,467,719,0.6495132127955494
dirty-missfi-50.csv,520,799,0.6508135168961201
dirty-missfi-55.csv,566,879,0.6439135381114903
dirty-missfi-60.csv,599,959,0.6246089676746611
dirty-missfi-65.csv,644,1039,0.6198267564966313
dirty-missfi-70.csv,675,1119,0.6032171581769437
dirty-missfi-75.csv,722,1199,0.6021684737281068
dirty-missfi-80.csv,783,1279,0.6121970289288506
dirty-missfi-85.csv,804,1359,0.5916114790286976
dirty-missfi-90.csv,836,1439,0.580958999305073
dirty-missfi-95.csv,840,1519,0.5529953917050692
dirty-xgbi-5.csv,0,79,0.0
dirty-xgbi-10.csv,1,159,0.006289308176100629
dirty-xgbi-15.csv,3,239,0.012552301255230125
dirty-xgbi-20.csv,2,319,0.006269592476489028
dirty-xgbi-25.csv,4,399,0.010025062656641603
dirty-xgbi-30.csv,3,479,0.006263048016701462
dirty-xgbi-35.csv,2,559,0.0035778175313059034
dirty-xgbi-40.csv,3,639,0.004694835680751174
dirty-xgbi-45.csv,5,719,0.006954102920723227
dirty-xgbi-50.csv,6,799,0.007509386733416771
dirty-xgbi-55.csv,7,879,0.007963594994311717
dirty-xgbi-60.csv,8,959,0.008342022940563087
dirty-xgbi-65.csv,5,1039,0.004812319538017324
dirty-xgbi-70.csv,8,1119,0.0071492403932082215
dirty-xgbi-75.csv,7,1199,0.005838198498748957
dirty-xgbi-80.csv,9,1279,0.007036747458952306
dirty-xgbi-85.csv,8,1359,0.005886681383370125
dirty-xgbi-90.csv,9,1439,0.006254343293954135
dirty-xgbi-95.csv,51,1519,0.03357472021066491
dirty-gain-5.csv,24,79,0.3037974683544304
dirty-gain-10.csv,65,159,0.4088050314465409
dirty-gain-15.csv,88,239,0.3682008368200837
dirty-gain-20.csv,114,319,0.3573667711598746
dirty-gain-25.csv,150,399,0.37593984962406013
dirty-gain-30.csv,175,479,0.3653444676409186
dirty-gain-35.csv,183,559,0.32737030411449014
dirty-gain-40.csv,172,639,0.26917057902973396
dirty-gain-45.csv,242,719,0.33657858136300417
dirty-gain-50.csv,218,799,0.27284105131414266
dirty-gain-55.csv,246,879,0.27986348122866894
dirty-gain-60.csv,215,959,0.22419186652763295
dirty-gain-65.csv,301,1039,0.2897016361886429
dirty-gain-70.csv,256,1119,0.2287756925826631
dirty-gain-75.csv,324,1199,0.2702251876563803
dirty-gain-80.csv,343,1279,0.26817826426896013
dirty-gain-85.csv,367,1359,0.27005150846210446
dirty-gain-90.csv,311,1439,0.21612230715774844
dirty-gain-95.csv,586,1519,0.3857801184990125
dirty-midae-5.csv,38,79,0.4810126582278481
dirty-midae-10.csv,82,159,0.5157232704402516
dirty-midae-15.csv,91,239,0.3807531380753138
dirty-midae-20.csv,146,319,0.45768025078369906
dirty-midae-25.csv,181,399,0.45363408521303256
dirty-midae-30.csv,215,479,0.4488517745302714
dirty-midae-35.csv,247,559,0.4418604651162791
dirty-midae-40.csv,273,639,0.4272300469483568
dirty-midae-45.csv,335,719,0.4659248956884562
dirty-midae-50.csv,350,799,0.4380475594493116
dirty-midae-55.csv,378,879,0.4300341296928328
dirty-midae-60.csv,401,959,0.4181438998957247
dirty-midae-65.csv,434,1039,0.4177093358999038
dirty-midae-70.csv,475,1119,0.42448614834673815
dirty-midae-75.csv,513,1199,0.4278565471226022
dirty-midae-80.csv,552,1279,0.43158717748240816
dirty-midae-85.csv,600,1359,0.44150110375275936
dirty-midae-90.csv,611,1439,0.4246004169562196
dirty-midae-95.csv,647,1519,0.4259381171823568
