file,Consistent Count,Missing Total,Consistent Rate
dirty-hdi-20.csv,471,475,0.991578947368421
dirty-hdi-25.csv,579,594,0.9747474747474747
dirty-hdi-30.csv,686,712,0.9634831460674157
dirty-hdi-35.csv,811,831,0.9759326113116726
dirty-hdi-40.csv,918,950,0.9663157894736842
dirty-hdi-45.csv,1019,1069,0.9532273152478953
dirty-hdi-50.csv,1133,1188,0.9537037037037037
dirty-hdi-55.csv,1232,1306,0.9433384379785605
dirty-hdi-60.csv,1314,1425,0.9221052631578948
dirty-hdi-65.csv,1343,1544,0.8698186528497409
dirty-hdi-70.csv,1454,1663,0.8743235117257967
dirty-hdi-75.csv,1473,1782,0.8265993265993266
dirty-hdi-80.csv,1434,1900,0.7547368421052632
dirty-hdi-85.csv,1367,2019,0.6770678553739475
dirty-hdi-90.csv,1209,2138,0.5654817586529467
dirty-hdi-95.csv,939,2257,0.4160389898094816
dirty-mice-5.csv,1,118,0.00847457627118644
dirty-mice-10.csv,3,237,0.012658227848101266
dirty-mice-15.csv,2,356,0.0056179775280898875
dirty-mice-20.csv,9,475,0.018947368421052633
dirty-mice-25.csv,12,594,0.020202020202020204
dirty-mice-30.csv,7,712,0.009831460674157303
dirty-mice-35.csv,13,831,0.015643802647412757
dirty-mice-40.csv,16,950,0.016842105263157894
dirty-mice-45.csv,10,1069,0.009354536950420954
dirty-mice-50.csv,19,1188,0.015993265993265993
dirty-mice-55.csv,12,1306,0.009188361408882083
dirty-mice-60.csv,26,1425,0.018245614035087718
dirty-mice-65.csv,23,1544,0.014896373056994818
dirty-mice-70.csv,18,1663,0.010823812387251955
dirty-mice-75.csv,15,1782,0.008417508417508417
dirty-mice-80.csv,23,1900,0.012105263157894737
dirty-mice-85.csv,19,2019,0.009410599306587419
dirty-mice-90.csv,25,2138,0.011693171188026192
dirty-mice-95.csv,6,2257,0.002658396101019052
dirty-iim-5.csv,3,118,0.025423728813559324
dirty-iim-10.csv,23,237,0.0970464135021097
dirty-iim-15.csv,31,356,0.08707865168539326
dirty-iim-20.csv,25,475,0.05263157894736842
dirty-iim-25.csv,34,594,0.05723905723905724
dirty-iim-30.csv,33,712,0.046348314606741575
dirty-iim-35.csv,34,831,0.04091456077015644
dirty-iim-40.csv,43,950,0.045263157894736845
dirty-iim-45.csv,40,1069,0.037418147801683815
dirty-iim-50.csv,41,1188,0.034511784511784514
dirty-iim-55.csv,30,1306,0.022970903522205207
dirty-iim-60.csv,27,1425,0.018947368421052633
dirty-iim-65.csv,30,1544,0.019430051813471502
dirty-iim-70.csv,19,1663,0.011425135297654841
dirty-iim-75.csv,39,1782,0.021885521885521887
dirty-iim-80.csv,46,1900,0.024210526315789474
dirty-iim-85.csv,29,2019,0.014363546310054482
dirty-iim-90.csv,28,2138,0.013096351730589336
dirty-iim-95.csv,28,2257,0.012405848471422242
dirty-si-5.csv,0,118,0.0
dirty-si-10.csv,3,237,0.012658227848101266
dirty-si-15.csv,5,356,0.014044943820224719
dirty-si-20.csv,3,475,0.00631578947368421
dirty-si-25.csv,9,594,0.015151515151515152
dirty-si-30.csv,7,712,0.009831460674157303
dirty-si-35.csv,11,831,0.013237063778580024
dirty-si-40.csv,13,950,0.01368421052631579
dirty-si-45.csv,9,1069,0.00841908325537886
dirty-si-50.csv,18,1188,0.015151515151515152
dirty-si-55.csv,14,1306,0.010719754977029096
dirty-si-60.csv,18,1425,0.01263157894736842
dirty-si-65.csv,16,1544,0.010362694300518135
dirty-si-70.csv,19,1663,0.011425135297654841
dirty-si-75.csv,17,1782,0.009539842873176206
dirty-si-80.csv,25,1900,0.013157894736842105
dirty-si-85.csv,21,2019,0.010401188707280832
dirty-si-90.csv,24,2138,0.011225444340505144
dirty-si-95.csv,20,2257,0.008861320336730172
dirty-missfi-5.csv,116,118,0.9830508474576272
dirty-missfi-10.csv,233,237,0.9831223628691983
dirty-missfi-15.csv,349,356,0.9803370786516854
dirty-missfi-20.csv,467,475,0.9831578947368421
dirty-missfi-25.csv,583,594,0.9814814814814815
dirty-missfi-30.csv,692,712,0.9719101123595506
dirty-missfi-35.csv,817,831,0.9831528279181708
dirty-missfi-40.csv,923,950,0.9715789473684211
dirty-missfi-45.csv,1049,1069,0.9812909260991581
dirty-missfi-50.csv,1160,1188,0.9764309764309764
dirty-missfi-55.csv,1249,1306,0.9563552833078101
dirty-missfi-60.csv,1335,1425,0.9368421052631579
dirty-missfi-65.csv,1312,1544,0.8497409326424871
dirty-missfi-70.csv,1389,1663,0.8352375225496091
dirty-missfi-75.csv,1169,1782,0.6560044893378226
dirty-missfi-80.csv,1077,1900,0.5668421052631579
dirty-missfi-85.csv,689,2019,0.34125804853888064
dirty-missfi-90.csv,429,2138,0.20065481758652948
dirty-missfi-95.csv,215,2257,0.09525919361984936
dirty-xgbi-5.csv,3,118,0.025423728813559324
dirty-xgbi-10.csv,1,237,0.004219409282700422
dirty-xgbi-15.csv,3,356,0.008426966292134831
dirty-xgbi-20.csv,6,475,0.01263157894736842
dirty-xgbi-25.csv,3,594,0.005050505050505051
dirty-xgbi-30.csv,6,712,0.008426966292134831
dirty-xgbi-35.csv,4,831,0.0048134777376654635
dirty-xgbi-40.csv,11,950,0.011578947368421053
dirty-xgbi-45.csv,15,1069,0.01403180542563143
dirty-xgbi-50.csv,14,1188,0.011784511784511785
dirty-xgbi-55.csv,13,1306,0.009954058192955589
dirty-xgbi-60.csv,14,1425,0.009824561403508772
dirty-xgbi-65.csv,14,1544,0.009067357512953367
dirty-xgbi-70.csv,13,1663,0.007817197835237523
dirty-xgbi-75.csv,18,1782,0.010101010101010102
dirty-xgbi-80.csv,18,1900,0.009473684210526316
dirty-xgbi-85.csv,17,2019,0.008420009905894007
dirty-xgbi-90.csv,20,2138,0.009354536950420954
dirty-xgbi-95.csv,23,2257,0.0101905183872397
dirty-gain-5.csv,3,118,0.025423728813559324
dirty-gain-10.csv,2,237,0.008438818565400843
dirty-gain-15.csv,7,356,0.019662921348314606
dirty-gain-20.csv,3,475,0.00631578947368421
dirty-gain-25.csv,4,594,0.006734006734006734
dirty-gain-30.csv,3,712,0.004213483146067416
dirty-gain-35.csv,11,831,0.013237063778580024
dirty-gain-40.csv,16,950,0.016842105263157894
dirty-gain-45.csv,10,1069,0.009354536950420954
dirty-gain-50.csv,15,1188,0.012626262626262626
dirty-gain-55.csv,18,1306,0.013782542113323124
dirty-gain-60.csv,17,1425,0.011929824561403509
dirty-gain-65.csv,15,1544,0.009715025906735751
dirty-gain-70.csv,14,1663,0.00841852074564041
dirty-gain-75.csv,23,1782,0.012906846240179574
dirty-gain-80.csv,14,1900,0.007368421052631579
dirty-gain-85.csv,22,2019,0.010896483407627538
dirty-gain-90.csv,19,2138,0.008886810102899906
dirty-gain-95.csv,19,2257,0.008418254319893664
dirty-midae-5.csv,4,118,0.03389830508474576
dirty-midae-10.csv,4,237,0.016877637130801686
dirty-midae-15.csv,5,356,0.014044943820224719
dirty-midae-20.csv,0,475,0.0
dirty-midae-25.csv,12,594,0.020202020202020204
dirty-midae-30.csv,7,712,0.009831460674157303
dirty-midae-35.csv,5,831,0.006016847172081829
dirty-midae-40.csv,19,950,0.02
dirty-midae-45.csv,6,1069,0.005612722170252572
dirty-midae-50.csv,12,1188,0.010101010101010102
dirty-midae-55.csv,2,1306,0.0015313935681470138
dirty-midae-60.csv,0,1425,0.0
dirty-midae-65.csv,15,1544,0.009715025906735751
dirty-midae-70.csv,0,1663,0.0
dirty-midae-75.csv,25,1782,0.014029180695847363
dirty-midae-80.csv,19,1900,0.01
dirty-midae-85.csv,5,2019,0.0024764735017335313
dirty-midae-90.csv,20,2138,0.009354536950420954
dirty-midae-95.csv,19,2257,0.008418254319893664
